0.185759637
0.429569160
0.743038548
1.068117913
1.381587301
1.683446712
1.985306122
2.089795918
2.287165532
2.600634920
2.902494331
3.204353741
3.308843537
3.517823129
3.819682539
4.121541950
4.435011337
4.527891156
4.736870748
5.050340136
5.340589569
5.654058956
5.770158730
5.967528344
6.280997732
6.582857142
6.884716553
6.977596371
7.174965986
7.500045351
7.790294784
8.103764172
8.219863945
8.417233560
8.730702947
9.032562358
9.334421768
9.415691609
9.636281179
9.810430839
9.938140589
10.228390022
10.553469387
10.657959183
10.855328798
11.168798185
11.470657596
11.772517006
11.877006802
12.074376417
12.387845804
12.689705215
13.003174603
13.316643990
13.630113378
13.920362811
14.222222222
14.315102040
14.524081632
14.837551020
15.139410430
15.452879818
15.568979591
15.766349206
16.068208616
16.358458049
16.671927437
16.776417233
16.973786848
17.287256235
17.577505668
17.902585034
18.007074829
18.204444444
18.517913832
18.645623582
18.796553287
19.110022675
19.435102040
19.748571428
20.027210884
20.352290249
20.433560090
20.665759637
20.979229024
21.281088435
21.582947845
21.675827664
21.896417233
22.198276643
22.500136054
22.801995464
23.115464852
23.417324263
23.719183673
24.021043083
24.334512471
24.636371882
24.938231292
25.240090702
25.356190476
25.565170068
25.867029478
26.180498866
26.470748299
26.784217687
26.830657596
27.086077097
27.399546485
27.701405895
28.014875283
28.328344671
28.618594104
28.920453514
29.036553287
29.233922902
29.535782312
29.849251700
30.151111111
30.243990929
30.476190476
30.778049886
31.079909297
31.381768707
31.474648526
31.695238095
31.985487528
32.310566893
32.600816326
32.925895691
33.227755102
33.529614512
33.831473922
33.924353741
34.133333333
34.435192743
34.748662131
35.038911564
35.166621315
35.352380952
35.665850340
35.967709750
36.257959183
36.559818594
36.873287981
37.186757369
37.488616780
37.593106575
37.802086167
38.103945578
38.231655328
38.382585034
38.707664399
38.812154195
39.021133786
39.346213151
39.613242630
39.938321995
40.251791383
40.565260770
40.867120181
41.168979591
41.494058956
41.795918367
42.097777777
42.225487528
42.388027210
42.713106575
43.014965986
43.316825396
43.618684807
43.943764172
44.234013605
44.547482993
44.663582766
44.837732426
44.953832199
45.162811791
45.476281179
45.557551020
45.603990929
45.778140589
45.894240362
46.068390022
46.172879818
46.393469387
46.683718820
46.997188208
47.287437641
47.600907029
47.914376417
48.204625850
48.518095238
48.843174603
49.133424036
49.446893424
49.737142857
50.062222222
50.364081632
50.654331065
50.967800453
51.072290249
51.269659863
51.571519274
51.896598639
52.186848072
52.500317460
52.813786848
53.104036281
53.405895691
53.730975056
54.032834467
54.346303854
54.648163265
54.950022675
55.263492063
55.565351473
55.855600907
56.180680272
56.470929705
56.784399092
57.086258503
57.411337868
57.713197278
57.852517006
57.991836734
58.305306122
58.618775510
